,Rk,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Team,Season
718,12.0,Min-seong Kim,29.0,128,465,413,46,117,24,0,10,45,1.0,0.0,40,80,0.28300000000000003,0.35100000000000003,0.414,0.765,171,6,6,1,5,3.0,,Nexen Heroes,2018
719,13.0,Tae-wan Kim,34.0,29,74,66,5,13,2,0,1,5,0.0,0.0,5,25,0.19699999999999998,0.27,0.273,0.5429999999999999,18,4,2,0,1,1.0,,Nexen Heroes,2018
720,14.0,Jong-Wook Ko*,29.0,102,351,330,47,92,22,0,6,54,17.0,4.0,15,96,0.27899999999999997,0.309,0.4,0.7090000000000001,132,2,1,1,4,1.0,,Nexen Heroes,2018
721,15.0,Jung-hoo Lee*,19.0,109,520,459,81,163,34,2,6,57,11.0,4.0,42,58,0.355,0.41200000000000003,0.47700000000000004,0.889,219,5,8,3,8,3.0,,Nexen Heroes,2018
722,16.0,Taek-geun Lee,37.0,104,356,308,40,95,25,1,4,52,1.0,0.0,32,44,0.308,0.385,0.435,0.82,134,14,9,3,4,0.0,,Nexen Heroes,2018
723,17.0,Byung-Wook Lim*,22.0,134,447,423,76,124,29,3,13,60,16.0,3.0,22,119,0.293,0.327,0.46799999999999997,0.795,198,6,0,0,2,1.0,,Nexen Heroes,2018
724,18.0,ByungHo Park,31.0,113,488,400,88,138,20,0,43,112,0.0,1.0,68,114,0.345,0.457,0.718,1.1740000000000002,287,9,17,0,3,10.0,,Nexen Heroes,2018
725,19.0,Dong-won Park,28.0,39,128,117,19,29,3,0,6,17,0.0,0.0,9,25,0.248,0.302,0.42700000000000005,0.7290000000000001,50,3,0,2,0,1.0,,Nexen Heroes,2018
726,20.0,Jeong-um Park*,29.0,16,17,16,1,1,0,0,1,1,0.0,0.0,0,4,0.063,0.11800000000000001,0.25,0.368,4,0,1,0,0,0.0,,Nexen Heroes,2018
727,21.0,Jerry Sands,30.0,25,93,86,17,27,1,1,12,37,0.0,1.0,6,27,0.314,0.355,0.767,1.122,66,2,0,0,1,0.0,,Nexen Heroes,2018
728,22.0,Geon-chang Seo*,28.0,37,160,141,28,48,12,0,0,15,2.0,0.0,12,19,0.34,0.39899999999999997,0.426,0.8240000000000001,60,1,3,2,2,0.0,,Nexen Heroes,2018
729,23.0,Sung-moon Song*,21.0,78,238,211,35,66,19,0,7,45,2.0,4.0,24,49,0.313,0.381,0.502,0.884,106,2,0,2,1,0.0,,Nexen Heroes,2018
730,24.0,Jin-won Ye*,19.0,5,7,7,2,1,0,0,0,0,0.0,0.0,0,0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,0.0,,Nexen Heroes,2018
731,,24 Players,25.7,144,5780,5141,825,1481,288,19,165,787,101.0,33.0,472,1208,0.28800000000000003,0.355,0.44799999999999995,0.802,2302,93,85,32,50,25.0,,Nexen Heroes,2018
732,1.0,Joo-hyeong Ahn?,24.0,15,8,8,2,2,0,0,0,1,0.0,0.0,0,3,0.25,0.25,0.25,0.5,2,0,0,0,0,0.0,,Samsung Lions,2018
733,2.0,Yeong-seop Bae,32.0,69,168,147,15,36,6,0,0,13,1.0,0.0,16,35,0.245,0.331,0.28600000000000003,0.617,42,2,3,2,0,2.0,,Samsung Lions,2018
734,3.0,Dong-chan Cho,34.0,28,59,54,5,12,1,0,1,2,0.0,0.0,4,14,0.222,0.276,0.29600000000000004,0.5720000000000001,16,2,0,1,0,0.0,,Samsung Lions,2018
735,4.0,Won-je Choi*,29.0,8,13,11,1,3,0,0,0,0,0.0,0.0,1,5,0.273,0.385,0.273,0.657,3,0,1,0,0,0.0,,Samsung Lions,2018
736,5.0,Young-Jin Choi,30.0,61,140,126,13,37,7,0,4,18,2.0,4.0,10,30,0.294,0.341,0.444,0.785,56,6,0,2,2,0.0,,Samsung Lions,2018
737,6.0,Byoung-Gon Chung,30.0,6,16,15,1,1,0,0,0,2,0.0,0.0,0,5,0.067,0.063,0.067,0.129,1,1,0,0,1,0.0,,Samsung Lions,2018
738,7.0,Han-Wool Kang*,26.0,83,209,193,20,50,5,2,0,8,3.0,4.0,12,34,0.259,0.306,0.306,0.612,59,1,1,3,0,0.0,,Samsung Lions,2018
739,8.0,Min-ho Kang,32.0,129,477,427,46,115,14,0,22,71,0.0,0.0,29,96,0.26899999999999996,0.331,0.457,0.7879999999999999,195,11,14,0,7,5.0,,Samsung Lions,2018
740,9.0,Ho-jae Kim,23.0,10,7,6,1,1,0,0,0,0,0.0,0.0,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,1,0,0.0,,Samsung Lions,2018
741,10.0,Hun-Gon Kim,29.0,141,586,513,77,154,26,2,11,71,22.0,9.0,54,70,0.3,0.375,0.423,0.7979999999999999,217,13,10,5,4,1.0,,Samsung Lions,2018
742,11.0,Jae-Hyeon Kim,26.0,5,1,1,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Samsung Lions,2018
743,12.0,Min-Soo Kim,27.0,8,6,6,0,1,0,0,0,0,0.0,0.0,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,1,0,0,0,0.0,,Samsung Lions,2018
744,13.0,Sang-soo Kim,28.0,122,499,453,63,119,13,1,10,50,12.0,9.0,27,91,0.263,0.314,0.36200000000000004,0.6759999999999999,164,11,8,8,3,0.0,,Samsung Lions,2018
745,14.0,Seong-yoon Kim*,19.0,1,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Samsung Lions,2018
746,15.0,Sung-hoon Kim*,24.0,110,212,185,24,45,9,3,0,24,12.0,6.0,16,23,0.243,0.321,0.324,0.645,60,2,6,3,2,0.0,,Samsung Lions,2018
747,16.0,Weung-Min Kim,26.0,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Samsung Lions,2018
748,17.0,Ja-wook Koo*,25.0,116,529,478,100,159,26,5,20,84,10.0,0.0,43,110,0.33299999999999996,0.392,0.5329999999999999,0.9259999999999999,255,4,5,1,2,2.0,,Samsung Lions,2018
749,18.0,Jeong-woong Kwon,25.0,6,8,8,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Samsung Lions,2018
750,19.0,Ji-yeong Lee,32.0,90,203,178,31,61,10,0,2,19,0.0,0.0,15,27,0.34299999999999997,0.406,0.433,0.8390000000000001,77,3,4,6,0,1.0,,Samsung Lions,2018
751,20.0,Seong-Gon Lee*,26.0,9,19,16,1,3,0,0,0,0,0.0,0.0,3,7,0.188,0.316,0.188,0.503,3,1,0,0,0,0.0,,Samsung Lions,2018
752,21.0,Won-seok Lee,31.0,128,543,479,74,144,30,1,20,93,2.0,1.0,52,103,0.301,0.374,0.493,0.867,236,10,7,0,5,1.0,,Samsung Lions,2018
753,22.0,Sang-won Paek*,30.0,4,8,6,1,3,0,0,0,2,0.0,0.0,2,0,0.5,0.625,0.5,1.125,3,0,0,0,0,0.0,,Samsung Lions,2018
754,23.0,Seung-min Paek*,27.0,14,32,31,3,8,2,0,0,5,0.0,0.0,1,9,0.258,0.281,0.32299999999999995,0.604,10,1,0,0,0,0.0,,Samsung Lions,2018
755,24.0,Chan-Do Park*,29.0,54,82,73,13,17,4,1,0,5,3.0,3.0,8,28,0.233,0.309,0.315,0.624,23,0,0,1,0,0.0,,Samsung Lions,2018
756,25.0,Hae-Min Park*,28.0,144,649,576,114,172,30,10,9,68,36.0,10.0,56,99,0.299,0.36,0.43200000000000005,0.7929999999999999,249,9,3,8,6,0.0,,Samsung Lions,2018
757,26.0,Han-yi Park*,39.0,114,392,342,47,97,16,0,10,43,5.0,3.0,43,91,0.284,0.363,0.418,0.7809999999999999,143,9,0,6,1,2.0,,Samsung Lions,2018
758,27.0,Darin Ruf,31.0,137,597,506,97,167,32,4,33,125,5.0,3.0,65,107,0.33,0.419,0.605,1.024,306,17,18,0,8,0.0,,Samsung Lions,2018
759,28.0,Ju-in Son,34.0,98,297,265,26,63,10,0,4,28,3.0,0.0,11,40,0.23800000000000002,0.282,0.321,0.603,85,11,7,10,4,0.0,,Samsung Lions,2018
760,29.0,Joon-Seok Song*,24.0,4,3,3,1,1,0,0,0,0,0.0,0.0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0.0,,Samsung Lions,2018
761,,29 Players,29.9,144,5766,5109,776,1471,241,29,146,732,116.0,52.0,468,1034,0.28800000000000003,0.355,0.43200000000000005,0.787,2208,115,87,57,45,14.0,,Samsung Lions,2018
762,1.0,Sang-hyeon Ahn,21.0,1,2,2,1,1,0,0,0,0,0.0,0.0,0,0,0.5,0.5,0.5,1.0,1,0,0,0,0,0.0,,SK Wyverns,2018
763,2.0,Yong-ho Cho*,28.0,16,14,13,4,1,0,0,0,0,0.0,1.0,0,5,0.077,0.077,0.077,0.154,1,0,0,1,0,0.0,,SK Wyverns,2018
764,3.0,Hang Choi*,24.0,98,257,222,38,65,12,1,7,35,2.0,2.0,25,57,0.293,0.384,0.45,0.835,100,1,8,2,0,0.0,,SK Wyverns,2018
765,4.0,Jeong Choi#,31.0,115,489,406,95,99,16,1,35,74,9.0,2.0,58,129,0.244,0.368,0.547,0.915,222,10,23,0,2,2.0,,SK Wyverns,2018
766,5.0,Seung-Jun Choi,30.0,27,79,72,5,18,3,0,4,11,0.0,0.0,6,25,0.25,0.316,0.45799999999999996,0.775,33,3,1,0,0,0.0,,SK Wyverns,2018
767,6.0,Jin-Ki Chung*,25.0,96,212,201,33,49,8,1,3,17,11.0,3.0,6,45,0.244,0.273,0.33799999999999997,0.611,68,2,2,3,0,0.0,,SK Wyverns,2018
768,7.0,Ui-yun Chung,31.0,73,239,217,27,59,9,0,11,38,1.0,1.0,19,29,0.272,0.335,0.465,0.8,101,8,2,0,1,1.0,,SK Wyverns,2018
769,8.0,Dong-Min Han*,28.0,136,562,486,97,138,31,0,41,115,4.0,2.0,52,124,0.284,0.36700000000000005,0.601,0.9670000000000001,292,10,16,0,8,3.0,,SK Wyverns,2018
770,9.0,Do-Hwan Hur,33.0,23,24,22,4,6,0,0,1,1,0.0,0.0,1,8,0.273,0.33299999999999996,0.409,0.742,9,1,1,0,0,0.0,,SK Wyverns,2018
771,10.0,Chi-gwang Kang,27.0,4,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,SK Wyverns,2018
772,11.0,Dong-Yub Kim,27.0,124,446,421,58,106,15,0,27,76,11.0,2.0,17,108,0.252,0.285,0.48,0.765,202,13,4,1,3,0.0,,SK Wyverns,2018
773,12.0,Gang-min Kim,35.0,80,267,235,40,70,14,0,14,46,10.0,6.0,22,57,0.298,0.37,0.536,0.9059999999999999,126,1,5,5,0,0.0,,SK Wyverns,2018
774,13.0,Jae-hyeon Kim*,30.0,53,77,65,19,18,1,1,1,5,7.0,1.0,9,17,0.27699999999999997,0.39,0.369,0.759,24,0,3,0,0,0.0,,SK Wyverns,2018
775,14.0,Seong-hyeon Kim,31.0,135,462,415,51,115,19,1,4,55,6.0,2.0,29,42,0.27699999999999997,0.336,0.35700000000000004,0.6920000000000001,148,19,9,6,3,0.0,,SK Wyverns,2018
776,15.0,Dae-soo Lee,36.0,4,6,5,1,1,1,0,0,0,0.0,0.0,0,2,0.2,0.2,0.4,0.6,2,0,0,1,0,0.0,,SK Wyverns,2018
777,16.0,Jae-won Lee,30.0,130,471,407,63,134,24,0,17,57,0.0,0.0,43,65,0.32899999999999996,0.405,0.514,0.9179999999999999,209,13,12,4,5,0.0,,SK Wyverns,2018
778,17.0,Seong-u Lee,36.0,88,134,120,10,29,5,0,0,5,1.0,0.0,8,16,0.242,0.292,0.28300000000000003,0.5760000000000001,34,4,1,4,1,0.0,,SK Wyverns,2018
779,18.0,Yoon-jae Lee,29.0,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,SK Wyverns,2018
780,19.0,Ju-hwan Na,34.0,119,420,362,54,95,24,0,12,56,5.0,6.0,38,66,0.262,0.33899999999999997,0.428,0.767,155,2,5,13,2,0.0,,SK Wyverns,2018
781,20.0,Soo-Gwang No*,27.0,135,588,515,93,161,21,8,8,53,25.0,4.0,48,86,0.313,0.38299999999999995,0.431,0.8140000000000001,222,3,13,9,3,0.0,,SK Wyverns,2018
782,21.0,Jeong-gwon Park*,36.0,14,31,29,4,5,0,0,2,6,0.0,0.0,2,9,0.172,0.226,0.379,0.605,11,0,0,0,0,0.0,,SK Wyverns,2018
783,22.0,Seong-han Park*,20.0,42,59,52,3,7,1,0,0,2,0.0,0.0,7,16,0.135,0.237,0.154,0.391,8,0,0,0,0,0.0,,SK Wyverns,2018
784,23.0,Seung-Wook Park*,25.0,51,79,65,11,20,3,0,0,9,4.0,1.0,10,16,0.308,0.41600000000000004,0.354,0.769,23,1,2,2,0,0.0,,SK Wyverns,2018
785,24.0,Jamie Romak,32.0,141,616,528,102,167,19,0,43,107,10.0,5.0,72,123,0.316,0.40399999999999997,0.597,1.001,315,7,10,0,6,0.0,,SK Wyverns,2018
786,25.0,Jeong-Woo Yoon,30.0,22,43,40,6,10,2,0,1,2,2.0,1.0,2,7,0.25,0.302,0.375,0.677,15,4,1,0,0,0.0,,SK Wyverns,2018
787,,25 Players,29.7,144,5682,4992,829,1403,234,13,233,791,108.0,39.0,483,1079,0.281,0.35600000000000004,0.473,0.8290000000000001,2362,103,119,54,34,6.0,,SK Wyverns,2018
788,1.0,Soo-haeng Cho*,23.0,80,52,47,17,13,2,0,0,2,3.0,2.0,4,12,0.27699999999999997,0.34600000000000003,0.319,0.665,15,0,1,0,0,0.0,,Doosan Bears,2017
789,2.0,Ju-hwan Choi*,29.0,129,452,399,65,120,16,6,7,57,3.0,2.0,38,58,0.301,0.37,0.424,0.794,169,10,9,1,5,1.0,,Doosan Bears,2017
790,3.0,Jin-Ho Chung*,28.0,97,224,198,43,56,11,2,5,31,1.0,1.0,19,32,0.28300000000000003,0.345,0.434,0.78,86,2,1,4,2,1.0,,Doosan Bears,2017
791,4.0,Nick Evans,31.0,138,581,514,82,152,19,0,27,90,2.0,0.0,61,114,0.29600000000000004,0.37200000000000005,0.49,0.862,252,15,3,0,3,0.0,,Doosan Bears,2017
792,5.0,Hae-sung Guk#,27.0,57,96,86,15,18,3,0,3,17,0.0,0.0,5,23,0.209,0.281,0.349,0.63,30,2,4,0,1,0.0,,Doosan Bears,2017
793,6.0,Kyeong-min Ho,26.0,130,422,369,50,95,22,1,3,40,8.0,4.0,29,48,0.257,0.327,0.34700000000000003,0.674,128,15,10,12,2,0.0,,Doosan Bears,2017
794,7.0,Gang-ryul Kim,28.0,70,1,1,0,1,0,0,0,1,0.0,0.0,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,0.0,,Doosan Bears,2017
795,8.0,In-Tae Kim*,22.0,31,44,43,5,8,1,0,2,4,0.0,0.0,1,11,0.18600000000000003,0.205,0.349,0.5529999999999999,15,0,0,0,0,0.0,,Doosan Bears,2017
796,9.0,Jae-ho Kim,32.0,91,331,283,34,83,18,1,7,50,7.0,1.0,36,52,0.293,0.371,0.43799999999999994,0.809,124,6,3,2,7,1.0,,Doosan Bears,2017
797,10.0,Jae-hwan Kim*,28.0,144,636,544,110,185,34,2,35,115,4.0,1.0,81,123,0.34,0.429,0.603,1.032,328,8,7,0,4,10.0,,Doosan Bears,2017
798,11.0,Min-hyeok Kim,21.0,18,21,21,1,4,2,0,0,2,0.0,0.0,0,6,0.19,0.19,0.28600000000000003,0.47600000000000003,6,1,0,0,0,0.0,,Doosan Bears,2017
799,12.0,Seong-Gon Lee*,25.0,4,5,5,1,1,0,0,0,0,0.0,0.0,0,2,0.2,0.2,0.2,0.4,1,0,0,0,0,0.0,,Doosan Bears,2017
800,13.0,Woo-Seong Lee,22.0,2,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Doosan Bears,2017
801,14.0,Byeong-heon Min,30.0,123,520,447,73,136,21,0,14,71,3.0,4.0,47,74,0.304,0.389,0.445,0.8340000000000001,199,14,19,1,6,2.0,,Doosan Bears,2017
802,15.0,Jae-il Oh*,30.0,128,466,412,62,126,27,0,26,89,1.0,1.0,45,80,0.306,0.37799999999999995,0.561,0.9390000000000001,231,5,5,1,3,0.0,,Doosan Bears,2017
803,16.0,Jae-won Oh*,32.0,127,390,334,43,79,16,1,7,40,7.0,7.0,47,85,0.237,0.332,0.353,0.685,118,5,2,4,3,1.0,,Doosan Bears,2017
804,17.0,Geon-woo Park,26.0,131,543,483,91,177,40,2,20,78,20.0,3.0,41,64,0.366,0.424,0.5820000000000001,1.006,281,15,10,5,4,2.0,,Doosan Bears,2017
805,18.0,Sae-Hyeok Park*,27.0,97,237,201,41,57,8,0,5,26,2.0,1.0,19,44,0.284,0.354,0.39799999999999996,0.752,80,1,5,8,4,0.0,,Doosan Bears,2017
806,19.0,Yu-yeon Park,18.0,3,3,3,0,1,0,0,0,0,0.0,0.0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0.0,,Doosan Bears,2017
807,20.0,Jee-Hyeok Ryu*,23.0,125,330,297,60,77,13,4,3,26,7.0,5.0,21,55,0.259,0.317,0.36,0.677,107,2,4,8,0,0.0,,Doosan Bears,2017
808,21.0,Ye-il Seo*,24.0,22,25,23,5,6,2,0,0,2,0.0,0.0,1,6,0.261,0.292,0.348,0.639,8,1,0,1,0,0.0,,Doosan Bears,2017
809,22.0,Ui-ji Yang,30.0,111,406,347,47,96,15,0,14,67,1.0,1.0,43,53,0.27699999999999997,0.373,0.441,0.8140000000000001,153,17,12,1,3,1.0,,Doosan Bears,2017
810,,22 Players,28.4,144,5833,5102,849,1499,270,20,178,812,69.0,33.0,541,960,0.294,0.369,0.45899999999999996,0.828,2343,120,95,48,47,19.0,,Doosan Bears,2017
811,1.0,Il-mok Cha,36.0,52,112,92,7,19,3,0,1,7,1.0,1.0,13,21,0.207,0.324,0.272,0.596,25,5,3,4,0,0.0,,Hanwha Eagles,2017
812,2.0,In-sung Cho,42.0,16,29,29,1,4,0,0,0,0,0.0,0.0,0,9,0.138,0.138,0.138,0.276,4,1,0,0,0,0.0,,Hanwha Eagles,2017
813,3.0,Jin-hang Choi,31.0,89,289,258,29,79,21,0,13,50,0.0,2.0,19,77,0.306,0.375,0.539,0.914,139,3,10,1,1,0.0,,Hanwha Eagles,2017
814,4.0,Yoon-seok Choi,30.0,21,33,32,3,7,0,0,0,2,0.0,0.0,0,6,0.21899999999999997,0.21899999999999997,0.21899999999999997,0.43799999999999994,7,0,0,1,0,0.0,,Hanwha Eagles,2017
815,5.0,Beom-mo Chung,30.0,22,50,43,5,11,2,0,1,3,0.0,0.0,5,15,0.256,0.33299999999999996,0.37200000000000005,0.705,16,0,0,2,0,0.0,,Hanwha Eagles,2017
816,6.0,Geun-woo Chung,34.0,105,441,391,73,129,22,0,11,46,6.0,6.0,32,48,0.33,0.392,0.47100000000000003,0.863,184,12,10,5,3,3.0,,Hanwha Eagles,2017
817,7.0,Hyeon-seok Chung,33.0,9,12,12,0,0,0,0,0,0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2017
818,8.0,Joo-Suk Ha*,23.0,111,470,432,69,123,18,8,11,52,7.0,6.0,23,83,0.285,0.32799999999999996,0.44,0.767,190,6,5,9,1,0.0,,Hanwha Eagles,2017
819,9.0,Do-Hwan Hur,32.0,30,49,40,4,9,3,0,1,4,0.0,0.0,4,10,0.225,0.326,0.375,0.701,15,2,2,3,0,0.0,,Hanwha Eagles,2017
820,10.0,Min-seok Jang*,35.0,88,327,299,38,83,9,0,1,21,8.0,4.0,15,58,0.278,0.311,0.318,0.629,95,4,0,12,1,0.0,,Hanwha Eagles,2017
821,11.0,Kyung-un Jeong,23.0,46,121,106,8,25,2,1,1,7,2.0,0.0,9,24,0.23600000000000002,0.29100000000000004,0.302,0.5920000000000001,32,2,0,4,2,0.0,,Hanwha Eagles,2017
822,12.0,Kyeong-Hak Kang*,24.0,59,93,84,17,18,2,1,0,4,1.0,1.0,8,19,0.214,0.29,0.262,0.552,22,1,1,0,0,0.0,,Hanwha Eagles,2017
823,13.0,Sang-won Kang*,20.0,33,14,14,8,3,1,0,0,1,0.0,0.0,0,5,0.214,0.214,0.28600000000000003,0.5,4,0,0,0,0,0.0,,Hanwha Eagles,2017
824,14.0,Gyeong-eon Kim*,34.0,38,118,105,17,26,7,0,5,17,1.0,0.0,12,27,0.248,0.331,0.457,0.7879999999999999,48,1,1,0,0,0.0,,Hanwha Eagles,2017
825,15.0,Hui-sung Kim,31.0,54,103,85,10,20,4,0,3,13,0.0,0.0,13,24,0.235,0.34299999999999997,0.38799999999999996,0.731,33,3,2,1,2,0.0,,Hanwha Eagles,2017
826,16.0,Joo-hyeon Kim*,23.0,24,43,34,3,9,2,0,0,3,0.0,0.0,8,15,0.265,0.419,0.324,0.742,11,0,1,0,0,0.0,,Hanwha Eagles,2017
827,17.0,Tae-Kyun Kim,35.0,94,407,356,51,121,22,0,17,76,0.0,0.0,43,56,0.34,0.413,0.545,0.958,194,13,4,0,4,7.0,,Hanwha Eagles,2017
828,18.0,Tae-yeon Kim,20.0,12,22,21,1,1,0,0,1,2,0.0,0.0,1,11,0.048,0.091,0.19,0.281,4,0,0,0,0,0.0,,Hanwha Eagles,2017
829,19.0,Won-seok Kim,27.0,78,212,195,29,54,12,2,7,26,0.0,0.0,10,59,0.27699999999999997,0.32899999999999996,0.467,0.795,91,3,5,2,0,0.0,,Hanwha Eagles,2017
830,20.0,Chang-Yeol Lee*,25.0,3,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2017
831,21.0,Dong-hoon Lee*,20.0,67,145,131,23,29,0,0,0,2,4.0,2.0,5,15,0.221,0.255,0.221,0.47700000000000004,29,2,1,8,0,0.0,,Hanwha Eagles,2017
832,22.0,Jong-hwan Lee*,31.0,1,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Hanwha Eagles,2017
833,23.0,Seong-yeol Lee*,32.0,81,317,280,41,86,16,1,21,65,3.0,0.0,19,80,0.307,0.364,0.596,0.961,167,0,9,4,5,0.0,,Hanwha Eagles,2017
834,24.0,Yang-gi Lee,36.0,17,48,44,0,10,1,0,0,3,0.0,0.0,2,10,0.22699999999999998,0.261,0.25,0.511,11,1,0,2,0,0.0,,Hanwha Eagles,2017
835,25.0,Yong-gyu Lee*,31.0,57,200,179,31,47,8,1,0,12,10.0,3.0,17,20,0.263,0.332,0.318,0.65,57,4,2,1,1,0.0,,Hanwha Eagles,2017
836,26.0,Ik-jun Lim,29.0,30,47,36,7,9,1,0,0,2,1.0,0.0,7,8,0.25,0.37200000000000005,0.278,0.65,10,2,0,4,0,0.0,,Hanwha Eagles,2017
837,27.0,Seon-jin Oh,27.0,65,209,184,23,57,11,0,2,21,3.0,5.0,15,22,0.31,0.371,0.402,0.773,74,5,4,4,2,0.0,,Hanwha Eagles,2017
838,28.0,Joon-Hyeok Park*,26.0,8,10,10,1,1,0,0,0,0,0.0,0.0,0,4,0.1,0.1,0.1,0.2,1,0,0,0,0,0.0,,Hanwha Eagles,2017
839,29.0,Sang-eon Park,20.0,4,4,2,1,0,0,0,0,0,0.0,0.0,2,1,0.0,0.5,0.0,0.5,0,0,0,0,0,0.0,,Hanwha Eagles,2017
840,30.0,Wilin Rosario,28.0,119,510,445,100,151,30,1,37,111,10.0,5.0,50,61,0.33899999999999997,0.414,0.6609999999999999,1.074,294,12,10,0,5,4.0,,Hanwha Eagles,2017
841,31.0,Gwang-min Song,34.0,117,473,437,71,143,26,0,13,75,2.0,3.0,21,88,0.327,0.35600000000000004,0.47600000000000003,0.8320000000000001,208,11,3,4,8,1.0,,Hanwha Eagles,2017
842,32.0,Seong-Woo Yang*,28.0,118,417,358,42,99,26,1,2,40,4.0,4.0,38,51,0.27699999999999997,0.363,0.37200000000000005,0.735,133,8,12,7,2,0.0,,Hanwha Eagles,2017
843,,32 Players,29.9,144,5663,5030,737,1445,261,16,150,684,64.0,44.0,416,974,0.287,0.35,0.435,0.785,2188,112,94,85,38,15.0,,Hanwha Eagles,2017
844,1.0,Chi-hong Ahn,26.0,132,545,487,95,154,29,2,21,93,7.0,0.0,43,70,0.316,0.373,0.513,0.8859999999999999,250,19,4,6,5,1.0,,Kia Tigers,2017
845,2.0,Roger Bernadina*,33.0,139,621,557,118,178,26,8,27,111,32.0,7.0,41,112,0.32,0.37200000000000005,0.54,0.9129999999999999,301,9,11,3,9,2.0,,Kia Tigers,2017
846,3.0,Byung-yeon Choi,30.0,3,2,2,1,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,Kia Tigers,2017
847,4.0,Hyoung-woo Choi*,33.0,142,629,514,98,176,36,3,26,120,0.0,1.0,96,82,0.342,0.45,0.5760000000000001,1.026,296,15,11,0,8,8.0,,Kia Tigers,2017
848,5.0,Jeong-Min Choi*,28.0,8,9,9,1,3,1,0,0,1,0.0,0.0,0,4,0.33299999999999996,0.33299999999999996,0.444,0.778,4,0,0,0,0,0.0,,Kia Tigers,2017
849,6.0,Won-joon Choi*,20.0,72,174,156,27,48,15,0,3,27,3.0,2.0,10,20,0.308,0.35100000000000003,0.462,0.812,72,2,2,3,3,0.0,,Kia Tigers,2017
850,7.0,Seung-Taek Han,23.0,96,91,83,7,19,2,1,0,7,0.0,0.0,6,25,0.22899999999999998,0.289,0.27699999999999997,0.5660000000000001,23,1,1,1,0,0.0,,Kia Tigers,2017
851,8.0,Ho-ryeong Kim,25.0,98,105,90,31,24,6,1,1,11,3.0,2.0,9,23,0.267,0.34299999999999997,0.389,0.732,35,0,2,3,1,0.0,,Kia Tigers,2017
852,9.0,Ji-sung Kim,31.0,37,49,47,6,11,3,0,2,4,1.0,0.0,1,14,0.23399999999999999,0.265,0.426,0.691,20,1,1,0,0,0.0,,Kia Tigers,2017
853,10.0,Ju-chan Kim,36.0,122,478,440,78,136,39,2,12,70,9.0,2.0,31,59,0.309,0.359,0.489,0.848,215,17,4,2,1,0.0,,Kia Tigers,2017
854,11.0,Ju-hyeong Kim,31.0,57,116,106,11,18,5,0,0,10,0.0,0.0,8,13,0.17,0.233,0.217,0.45,23,5,1,0,1,0.0,,Kia Tigers,2017
855,12.0,Seon-bin Kim,27.0,137,529,476,84,176,34,1,5,64,4.0,4.0,39,40,0.37,0.42,0.47700000000000004,0.897,227,10,5,5,4,4.0,,Kia Tigers,2017
856,13.0,Yeong-Woo Ko#,27.0,67,40,38,13,9,3,0,0,3,0.0,1.0,0,9,0.237,0.231,0.316,0.547,12,1,0,1,1,0.0,,Kia Tigers,2017
857,14.0,Bum-Ho Lee,35.0,115,447,382,57,104,14,0,25,89,0.0,0.0,52,81,0.272,0.365,0.505,0.87,193,9,7,0,6,3.0,,Kia Tigers,2017
858,15.0,Ho-sin Lee*,33.0,12,8,7,3,1,0,0,0,0,0.0,1.0,1,3,0.14300000000000002,0.25,0.14300000000000002,0.39299999999999996,1,1,0,0,0,0.0,,Kia Tigers,2017
